"","site","parameter","date","year","month","day","hour","aqi","unit","duration","qc_name","aqi_categ"
"24883","Hanoi","PM2.5 - Principal","2017-11-02T19:00:00Z",2017,11,2,19,156,"UG/M3","1 Hr","Valid","Unhealthy"
"24884","Hanoi","PM2.5 - Principal","2017-11-02T20:00:00Z",2017,11,2,20,162,"UG/M3","1 Hr","Valid","Unhealthy"
"24885","Hanoi","PM2.5 - Principal","2017-11-02T21:00:00Z",2017,11,2,21,170,"UG/M3","1 Hr","Valid","Unhealthy"
"24886","Hanoi","PM2.5 - Principal","2017-11-02T22:00:00Z",2017,11,2,22,175,"UG/M3","1 Hr","Valid","Unhealthy"
"24887","Hanoi","PM2.5 - Principal","2017-11-02T23:00:00Z",2017,11,2,23,178,"UG/M3","1 Hr","Valid","Unhealthy"
"24888","Hanoi","PM2.5 - Principal","2017-11-03T00:00:00Z",2017,11,3,0,184,"UG/M3","1 Hr","Valid","Unhealthy"
"24889","Hanoi","PM2.5 - Principal","2017-11-03T01:00:00Z",2017,11,3,1,188,"UG/M3","1 Hr","Valid","Unhealthy"
"24890","Hanoi","PM2.5 - Principal","2017-11-03T02:00:00Z",2017,11,3,2,186,"UG/M3","1 Hr","Valid","Unhealthy"
"24891","Hanoi","PM2.5 - Principal","2017-11-03T03:00:00Z",2017,11,3,3,186,"UG/M3","1 Hr","Valid","Unhealthy"
"24892","Hanoi","PM2.5 - Principal","2017-11-03T04:00:00Z",2017,11,3,4,183,"UG/M3","1 Hr","Valid","Unhealthy"
"24893","Hanoi","PM2.5 - Principal","2017-11-03T05:00:00Z",2017,11,3,5,182,"UG/M3","1 Hr","Valid","Unhealthy"
"24894","Hanoi","PM2.5 - Principal","2017-11-03T06:00:00Z",2017,11,3,6,180,"UG/M3","1 Hr","Valid","Unhealthy"
"24895","Hanoi","PM2.5 - Principal","2017-11-03T07:00:00Z",2017,11,3,7,178,"UG/M3","1 Hr","Valid","Unhealthy"
"24896","Hanoi","PM2.5 - Principal","2017-11-03T08:00:00Z",2017,11,3,8,176,"UG/M3","1 Hr","Valid","Unhealthy"
"24897","Hanoi","PM2.5 - Principal","2017-11-03T09:00:00Z",2017,11,3,9,173,"UG/M3","1 Hr","Valid","Unhealthy"
"24898","Hanoi","PM2.5 - Principal","2017-11-03T10:00:00Z",2017,11,3,10,168,"UG/M3","1 Hr","Valid","Unhealthy"
"24899","Hanoi","PM2.5 - Principal","2017-11-03T11:00:00Z",2017,11,3,11,159,"UG/M3","1 Hr","Valid","Unhealthy"
"24900","Hanoi","PM2.5 - Principal","2017-11-03T12:00:00Z",2017,11,3,12,153,"UG/M3","1 Hr","Valid","Unhealthy"
"24901","Hanoi","PM2.5 - Principal","2017-11-03T13:00:00Z",2017,11,3,13,152,"UG/M3","1 Hr","Valid","Unhealthy"
"24902","Hanoi","PM2.5 - Principal","2017-11-03T14:00:00Z",2017,11,3,14,144,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24903","Hanoi","PM2.5 - Principal","2017-11-03T15:00:00Z",2017,11,3,15,133,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24904","Hanoi","PM2.5 - Principal","2017-11-03T16:00:00Z",2017,11,3,16,129,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24905","Hanoi","PM2.5 - Principal","2017-11-03T17:00:00Z",2017,11,3,17,127,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24906","Hanoi","PM2.5 - Principal","2017-11-03T18:00:00Z",2017,11,3,18,137,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24907","Hanoi","PM2.5 - Principal","2017-11-03T19:00:00Z",2017,11,3,19,153,"UG/M3","1 Hr","Valid","Unhealthy"
"24908","Hanoi","PM2.5 - Principal","2017-11-03T20:00:00Z",2017,11,3,20,157,"UG/M3","1 Hr","Valid","Unhealthy"
"24909","Hanoi","PM2.5 - Principal","2017-11-03T21:00:00Z",2017,11,3,21,165,"UG/M3","1 Hr","Valid","Unhealthy"
"24910","Hanoi","PM2.5 - Principal","2017-11-03T22:00:00Z",2017,11,3,22,169,"UG/M3","1 Hr","Valid","Unhealthy"
"24911","Hanoi","PM2.5 - Principal","2017-11-03T23:00:00Z",2017,11,3,23,171,"UG/M3","1 Hr","Valid","Unhealthy"
"24912","Hanoi","PM2.5 - Principal","2017-11-04T00:00:00Z",2017,11,4,0,167,"UG/M3","1 Hr","Valid","Unhealthy"
"24913","Hanoi","PM2.5 - Principal","2017-11-04T01:00:00Z",2017,11,4,1,157,"UG/M3","1 Hr","Valid","Unhealthy"
"24914","Hanoi","PM2.5 - Principal","2017-11-04T02:00:00Z",2017,11,4,2,152,"UG/M3","1 Hr","Valid","Unhealthy"
"24915","Hanoi","PM2.5 - Principal","2017-11-04T03:00:00Z",2017,11,4,3,158,"UG/M3","1 Hr","Valid","Unhealthy"
"24916","Hanoi","PM2.5 - Principal","2017-11-04T04:00:00Z",2017,11,4,4,161,"UG/M3","1 Hr","Valid","Unhealthy"
"24917","Hanoi","PM2.5 - Principal","2017-11-04T05:00:00Z",2017,11,4,5,159,"UG/M3","1 Hr","Valid","Unhealthy"
"24918","Hanoi","PM2.5 - Principal","2017-11-04T06:00:00Z",2017,11,4,6,156,"UG/M3","1 Hr","Valid","Unhealthy"
"24919","Hanoi","PM2.5 - Principal","2017-11-04T07:00:00Z",2017,11,4,7,152,"UG/M3","1 Hr","Valid","Unhealthy"
"24920","Hanoi","PM2.5 - Principal","2017-11-04T08:00:00Z",2017,11,4,8,144,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24921","Hanoi","PM2.5 - Principal","2017-11-04T09:00:00Z",2017,11,4,9,134,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24922","Hanoi","PM2.5 - Principal","2017-11-04T10:00:00Z",2017,11,4,10,126,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24923","Hanoi","PM2.5 - Principal","2017-11-04T11:00:00Z",2017,11,4,11,114,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24924","Hanoi","PM2.5 - Principal","2017-11-04T12:00:00Z",2017,11,4,12,111,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24925","Hanoi","PM2.5 - Principal","2017-11-04T13:00:00Z",2017,11,4,13,105,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24926","Hanoi","PM2.5 - Principal","2017-11-04T14:00:00Z",2017,11,4,14,102,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24927","Hanoi","PM2.5 - Principal","2017-11-04T15:00:00Z",2017,11,4,15,104,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24928","Hanoi","PM2.5 - Principal","2017-11-04T16:00:00Z",2017,11,4,16,109,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24929","Hanoi","PM2.5 - Principal","2017-11-04T17:00:00Z",2017,11,4,17,118,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24930","Hanoi","PM2.5 - Principal","2017-11-04T18:00:00Z",2017,11,4,18,134,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24931","Hanoi","PM2.5 - Principal","2017-11-04T19:00:00Z",2017,11,4,19,137,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24932","Hanoi","PM2.5 - Principal","2017-11-04T20:00:00Z",2017,11,4,20,151,"UG/M3","1 Hr","Valid","Unhealthy"
"24933","Hanoi","PM2.5 - Principal","2017-11-04T21:00:00Z",2017,11,4,21,153,"UG/M3","1 Hr","Valid","Unhealthy"
"24934","Hanoi","PM2.5 - Principal","2017-11-04T22:00:00Z",2017,11,4,22,155,"UG/M3","1 Hr","Valid","Unhealthy"
"24935","Hanoi","PM2.5 - Principal","2017-11-04T23:00:00Z",2017,11,4,23,158,"UG/M3","1 Hr","Valid","Unhealthy"
"24936","Hanoi","PM2.5 - Principal","2017-11-05T00:00:00Z",2017,11,5,0,159,"UG/M3","1 Hr","Valid","Unhealthy"
"24937","Hanoi","PM2.5 - Principal","2017-11-05T01:00:00Z",2017,11,5,1,164,"UG/M3","1 Hr","Valid","Unhealthy"
"24938","Hanoi","PM2.5 - Principal","2017-11-05T02:00:00Z",2017,11,5,2,170,"UG/M3","1 Hr","Valid","Unhealthy"
"24939","Hanoi","PM2.5 - Principal","2017-11-05T03:00:00Z",2017,11,5,3,172,"UG/M3","1 Hr","Valid","Unhealthy"
"24940","Hanoi","PM2.5 - Principal","2017-11-05T04:00:00Z",2017,11,5,4,173,"UG/M3","1 Hr","Valid","Unhealthy"
"24941","Hanoi","PM2.5 - Principal","2017-11-05T05:00:00Z",2017,11,5,5,168,"UG/M3","1 Hr","Valid","Unhealthy"
"24942","Hanoi","PM2.5 - Principal","2017-11-05T06:00:00Z",2017,11,5,6,170,"UG/M3","1 Hr","Valid","Unhealthy"
"24943","Hanoi","PM2.5 - Principal","2017-11-05T07:00:00Z",2017,11,5,7,174,"UG/M3","1 Hr","Valid","Unhealthy"
"24944","Hanoi","PM2.5 - Principal","2017-11-05T08:00:00Z",2017,11,5,8,173,"UG/M3","1 Hr","Valid","Unhealthy"
"24945","Hanoi","PM2.5 - Principal","2017-11-05T09:00:00Z",2017,11,5,9,171,"UG/M3","1 Hr","Valid","Unhealthy"
"24946","Hanoi","PM2.5 - Principal","2017-11-05T10:00:00Z",2017,11,5,10,169,"UG/M3","1 Hr","Valid","Unhealthy"
"24947","Hanoi","PM2.5 - Principal","2017-11-05T11:00:00Z",2017,11,5,11,163,"UG/M3","1 Hr","Valid","Unhealthy"
"24948","Hanoi","PM2.5 - Principal","2017-11-05T12:00:00Z",2017,11,5,12,155,"UG/M3","1 Hr","Valid","Unhealthy"
"24949","Hanoi","PM2.5 - Principal","2017-11-05T13:00:00Z",2017,11,5,13,152,"UG/M3","1 Hr","Valid","Unhealthy"
"24950","Hanoi","PM2.5 - Principal","2017-11-05T14:00:00Z",2017,11,5,14,152,"UG/M3","1 Hr","Valid","Unhealthy"
"24951","Hanoi","PM2.5 - Principal","2017-11-05T15:00:00Z",2017,11,5,15,145,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24952","Hanoi","PM2.5 - Principal","2017-11-05T16:00:00Z",2017,11,5,16,149,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24953","Hanoi","PM2.5 - Principal","2017-11-05T17:00:00Z",2017,11,5,17,151,"UG/M3","1 Hr","Valid","Unhealthy"
"24954","Hanoi","PM2.5 - Principal","2017-11-05T18:00:00Z",2017,11,5,18,153,"UG/M3","1 Hr","Valid","Unhealthy"
"24955","Hanoi","PM2.5 - Principal","2017-11-05T19:00:00Z",2017,11,5,19,156,"UG/M3","1 Hr","Valid","Unhealthy"
"24956","Hanoi","PM2.5 - Principal","2017-11-05T20:00:00Z",2017,11,5,20,159,"UG/M3","1 Hr","Valid","Unhealthy"
"24957","Hanoi","PM2.5 - Principal","2017-11-05T21:00:00Z",2017,11,5,21,158,"UG/M3","1 Hr","Valid","Unhealthy"
"24958","Hanoi","PM2.5 - Principal","2017-11-05T22:00:00Z",2017,11,5,22,161,"UG/M3","1 Hr","Valid","Unhealthy"
"24959","Hanoi","PM2.5 - Principal","2017-11-05T23:00:00Z",2017,11,5,23,161,"UG/M3","1 Hr","Valid","Unhealthy"
"24960","Hanoi","PM2.5 - Principal","2017-11-06T00:00:00Z",2017,11,6,0,161,"UG/M3","1 Hr","Valid","Unhealthy"
"24961","Hanoi","PM2.5 - Principal","2017-11-06T01:00:00Z",2017,11,6,1,161,"UG/M3","1 Hr","Valid","Unhealthy"
"24962","Hanoi","PM2.5 - Principal","2017-11-06T02:00:00Z",2017,11,6,2,167,"UG/M3","1 Hr","Valid","Unhealthy"
"24963","Hanoi","PM2.5 - Principal","2017-11-06T03:00:00Z",2017,11,6,3,169,"UG/M3","1 Hr","Valid","Unhealthy"
"24964","Hanoi","PM2.5 - Principal","2017-11-06T04:00:00Z",2017,11,6,4,168,"UG/M3","1 Hr","Valid","Unhealthy"
"24965","Hanoi","PM2.5 - Principal","2017-11-06T05:00:00Z",2017,11,6,5,165,"UG/M3","1 Hr","Valid","Unhealthy"
"24966","Hanoi","PM2.5 - Principal","2017-11-06T06:00:00Z",2017,11,6,6,164,"UG/M3","1 Hr","Valid","Unhealthy"
"24967","Hanoi","PM2.5 - Principal","2017-11-06T07:00:00Z",2017,11,6,7,160,"UG/M3","1 Hr","Valid","Unhealthy"
"24968","Hanoi","PM2.5 - Principal","2017-11-06T08:00:00Z",2017,11,6,8,156,"UG/M3","1 Hr","Valid","Unhealthy"
"24969","Hanoi","PM2.5 - Principal","2017-11-06T09:00:00Z",2017,11,6,9,159,"UG/M3","1 Hr","Valid","Unhealthy"
"24970","Hanoi","PM2.5 - Principal","2017-11-06T10:00:00Z",2017,11,6,10,160,"UG/M3","1 Hr","Valid","Unhealthy"
"24971","Hanoi","PM2.5 - Principal","2017-11-06T11:00:00Z",2017,11,6,11,158,"UG/M3","1 Hr","Valid","Unhealthy"
"24972","Hanoi","PM2.5 - Principal","2017-11-06T12:00:00Z",2017,11,6,12,158,"UG/M3","1 Hr","Valid","Unhealthy"
"24973","Hanoi","PM2.5 - Principal","2017-11-06T13:00:00Z",2017,11,6,13,159,"UG/M3","1 Hr","Valid","Unhealthy"
"24974","Hanoi","PM2.5 - Principal","2017-11-06T14:00:00Z",2017,11,6,14,158,"UG/M3","1 Hr","Valid","Unhealthy"
"24975","Hanoi","PM2.5 - Principal","2017-11-06T15:00:00Z",2017,11,6,15,157,"UG/M3","1 Hr","Valid","Unhealthy"
"24976","Hanoi","PM2.5 - Principal","2017-11-06T16:00:00Z",2017,11,6,16,161,"UG/M3","1 Hr","Valid","Unhealthy"
"24977","Hanoi","PM2.5 - Principal","2017-11-06T17:00:00Z",2017,11,6,17,166,"UG/M3","1 Hr","Valid","Unhealthy"
"24978","Hanoi","PM2.5 - Principal","2017-11-06T18:00:00Z",2017,11,6,18,168,"UG/M3","1 Hr","Valid","Unhealthy"
"24979","Hanoi","PM2.5 - Principal","2017-11-06T19:00:00Z",2017,11,6,19,168,"UG/M3","1 Hr","Valid","Unhealthy"
"24980","Hanoi","PM2.5 - Principal","2017-11-06T20:00:00Z",2017,11,6,20,168,"UG/M3","1 Hr","Valid","Unhealthy"
"24981","Hanoi","PM2.5 - Principal","2017-11-06T21:00:00Z",2017,11,6,21,169,"UG/M3","1 Hr","Valid","Unhealthy"
"24982","Hanoi","PM2.5 - Principal","2017-11-06T22:00:00Z",2017,11,6,22,169,"UG/M3","1 Hr","Valid","Unhealthy"
"24983","Hanoi","PM2.5 - Principal","2017-11-06T23:00:00Z",2017,11,6,23,170,"UG/M3","1 Hr","Valid","Unhealthy"
"24984","Hanoi","PM2.5 - Principal","2017-11-07T00:00:00Z",2017,11,7,0,171,"UG/M3","1 Hr","Valid","Unhealthy"
"24985","Hanoi","PM2.5 - Principal","2017-11-07T01:00:00Z",2017,11,7,1,171,"UG/M3","1 Hr","Valid","Unhealthy"
"24986","Hanoi","PM2.5 - Principal","2017-11-07T02:00:00Z",2017,11,7,2,171,"UG/M3","1 Hr","Valid","Unhealthy"
"24987","Hanoi","PM2.5 - Principal","2017-11-07T03:00:00Z",2017,11,7,3,171,"UG/M3","1 Hr","Valid","Unhealthy"
"24988","Hanoi","PM2.5 - Principal","2017-11-07T04:00:00Z",2017,11,7,4,171,"UG/M3","1 Hr","Valid","Unhealthy"
"24989","Hanoi","PM2.5 - Principal","2017-11-07T05:00:00Z",2017,11,7,5,171,"UG/M3","1 Hr","Valid","Unhealthy"
"24990","Hanoi","PM2.5 - Principal","2017-11-07T06:00:00Z",2017,11,7,6,170,"UG/M3","1 Hr","Valid","Unhealthy"
"24991","Hanoi","PM2.5 - Principal","2017-11-07T07:00:00Z",2017,11,7,7,171,"UG/M3","1 Hr","Valid","Unhealthy"
"24992","Hanoi","PM2.5 - Principal","2017-11-07T08:00:00Z",2017,11,7,8,171,"UG/M3","1 Hr","Valid","Unhealthy"
"24993","Hanoi","PM2.5 - Principal","2017-11-07T09:00:00Z",2017,11,7,9,170,"UG/M3","1 Hr","Valid","Unhealthy"
"24994","Hanoi","PM2.5 - Principal","2017-11-07T10:00:00Z",2017,11,7,10,166,"UG/M3","1 Hr","Valid","Unhealthy"
"24995","Hanoi","PM2.5 - Principal","2017-11-07T11:00:00Z",2017,11,7,11,158,"UG/M3","1 Hr","Valid","Unhealthy"
"24996","Hanoi","PM2.5 - Principal","2017-11-07T12:00:00Z",2017,11,7,12,153,"UG/M3","1 Hr","Valid","Unhealthy"
"24997","Hanoi","PM2.5 - Principal","2017-11-07T13:00:00Z",2017,11,7,13,145,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24998","Hanoi","PM2.5 - Principal","2017-11-07T14:00:00Z",2017,11,7,14,127,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24999","Hanoi","PM2.5 - Principal","2017-11-07T15:00:00Z",2017,11,7,15,123,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25000","Hanoi","PM2.5 - Principal","2017-11-07T16:00:00Z",2017,11,7,16,104,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25001","Hanoi","PM2.5 - Principal","2017-11-07T17:00:00Z",2017,11,7,17,96,"UG/M3","1 Hr","Valid","Moderate"
"25002","Hanoi","PM2.5 - Principal","2017-11-07T18:00:00Z",2017,11,7,18,90,"UG/M3","1 Hr","Valid","Moderate"
"25003","Hanoi","PM2.5 - Principal","2017-11-07T19:00:00Z",2017,11,7,19,94,"UG/M3","1 Hr","Valid","Moderate"
"25004","Hanoi","PM2.5 - Principal","2017-11-07T20:00:00Z",2017,11,7,20,89,"UG/M3","1 Hr","Valid","Moderate"
"25005","Hanoi","PM2.5 - Principal","2017-11-07T21:00:00Z",2017,11,7,21,81,"UG/M3","1 Hr","Valid","Moderate"
"25006","Hanoi","PM2.5 - Principal","2017-11-07T22:00:00Z",2017,11,7,22,93,"UG/M3","1 Hr","Valid","Moderate"
"25007","Hanoi","PM2.5 - Principal","2017-11-07T23:00:00Z",2017,11,7,23,81,"UG/M3","1 Hr","Valid","Moderate"
"25008","Hanoi","PM2.5 - Principal","2017-11-08T00:00:00Z",2017,11,8,0,89,"UG/M3","1 Hr","Valid","Moderate"
"25009","Hanoi","PM2.5 - Principal","2017-11-08T01:00:00Z",2017,11,8,1,96,"UG/M3","1 Hr","Valid","Moderate"
"25010","Hanoi","PM2.5 - Principal","2017-11-08T02:00:00Z",2017,11,8,2,96,"UG/M3","1 Hr","Valid","Moderate"
"25011","Hanoi","PM2.5 - Principal","2017-11-08T03:00:00Z",2017,11,8,3,97,"UG/M3","1 Hr","Valid","Moderate"
"25012","Hanoi","PM2.5 - Principal","2017-11-08T04:00:00Z",2017,11,8,4,99,"UG/M3","1 Hr","Valid","Moderate"
"25013","Hanoi","PM2.5 - Principal","2017-11-08T05:00:00Z",2017,11,8,5,116,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25014","Hanoi","PM2.5 - Principal","2017-11-08T06:00:00Z",2017,11,8,6,133,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25015","Hanoi","PM2.5 - Principal","2017-11-08T07:00:00Z",2017,11,8,7,137,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25016","Hanoi","PM2.5 - Principal","2017-11-08T08:00:00Z",2017,11,8,8,152,"UG/M3","1 Hr","Valid","Unhealthy"
"25017","Hanoi","PM2.5 - Principal","2017-11-08T09:00:00Z",2017,11,8,9,157,"UG/M3","1 Hr","Valid","Unhealthy"
"25018","Hanoi","PM2.5 - Principal","2017-11-08T10:00:00Z",2017,11,8,10,157,"UG/M3","1 Hr","Missing","Unhealthy"
"25019","Hanoi","PM2.5 - Principal","2017-11-08T11:00:00Z",2017,11,8,11,NA,"UG/M3","1 Hr","Missing",NA
"25020","Hanoi","PM2.5 - Principal","2017-11-08T12:00:00Z",2017,11,8,12,NA,"UG/M3","1 Hr","Missing",NA
"25021","Hanoi","PM2.5 - Principal","2017-11-08T13:00:00Z",2017,11,8,13,NA,"UG/M3","1 Hr","Valid",NA
"25022","Hanoi","PM2.5 - Principal","2017-11-08T14:00:00Z",2017,11,8,14,88,"UG/M3","1 Hr","Valid","Moderate"
"25023","Hanoi","PM2.5 - Principal","2017-11-08T15:00:00Z",2017,11,8,15,73,"UG/M3","1 Hr","Valid","Moderate"
"25024","Hanoi","PM2.5 - Principal","2017-11-08T16:00:00Z",2017,11,8,16,74,"UG/M3","1 Hr","Valid","Moderate"
"25025","Hanoi","PM2.5 - Principal","2017-11-08T17:00:00Z",2017,11,8,17,87,"UG/M3","1 Hr","Valid","Moderate"
"25026","Hanoi","PM2.5 - Principal","2017-11-08T18:00:00Z",2017,11,8,18,99,"UG/M3","1 Hr","Valid","Moderate"
"25027","Hanoi","PM2.5 - Principal","2017-11-08T19:00:00Z",2017,11,8,19,112,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25028","Hanoi","PM2.5 - Principal","2017-11-08T20:00:00Z",2017,11,8,20,117,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25029","Hanoi","PM2.5 - Principal","2017-11-08T21:00:00Z",2017,11,8,21,153,"UG/M3","1 Hr","Valid","Unhealthy"
"25030","Hanoi","PM2.5 - Principal","2017-11-08T22:00:00Z",2017,11,8,22,155,"UG/M3","1 Hr","Valid","Unhealthy"
"25031","Hanoi","PM2.5 - Principal","2017-11-08T23:00:00Z",2017,11,8,23,156,"UG/M3","1 Hr","Valid","Unhealthy"
"25032","Hanoi","PM2.5 - Principal","2017-11-09T00:00:00Z",2017,11,9,0,154,"UG/M3","1 Hr","Valid","Unhealthy"
"25033","Hanoi","PM2.5 - Principal","2017-11-09T01:00:00Z",2017,11,9,1,152,"UG/M3","1 Hr","Valid","Unhealthy"
"25034","Hanoi","PM2.5 - Principal","2017-11-09T02:00:00Z",2017,11,9,2,152,"UG/M3","1 Hr","Valid","Unhealthy"
"25035","Hanoi","PM2.5 - Principal","2017-11-09T03:00:00Z",2017,11,9,3,125,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25036","Hanoi","PM2.5 - Principal","2017-11-09T04:00:00Z",2017,11,9,4,107,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25037","Hanoi","PM2.5 - Principal","2017-11-09T05:00:00Z",2017,11,9,5,104,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25038","Hanoi","PM2.5 - Principal","2017-11-09T06:00:00Z",2017,11,9,6,133,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25039","Hanoi","PM2.5 - Principal","2017-11-09T07:00:00Z",2017,11,9,7,148,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25040","Hanoi","PM2.5 - Principal","2017-11-09T08:00:00Z",2017,11,9,8,144,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25041","Hanoi","PM2.5 - Principal","2017-11-09T09:00:00Z",2017,11,9,9,118,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25042","Hanoi","PM2.5 - Principal","2017-11-09T10:00:00Z",2017,11,9,10,105,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25043","Hanoi","PM2.5 - Principal","2017-11-09T11:00:00Z",2017,11,9,11,88,"UG/M3","1 Hr","Valid","Moderate"
"25044","Hanoi","PM2.5 - Principal","2017-11-09T12:00:00Z",2017,11,9,12,73,"UG/M3","1 Hr","Valid","Moderate"
"25045","Hanoi","PM2.5 - Principal","2017-11-09T13:00:00Z",2017,11,9,13,66,"UG/M3","1 Hr","Valid","Moderate"
"25046","Hanoi","PM2.5 - Principal","2017-11-09T14:00:00Z",2017,11,9,14,65,"UG/M3","1 Hr","Valid","Moderate"
"25047","Hanoi","PM2.5 - Principal","2017-11-09T15:00:00Z",2017,11,9,15,54,"UG/M3","1 Hr","Valid","Moderate"
"25048","Hanoi","PM2.5 - Principal","2017-11-09T16:00:00Z",2017,11,9,16,45,"UG/M3","1 Hr","Valid","Good"
"25049","Hanoi","PM2.5 - Principal","2017-11-09T17:00:00Z",2017,11,9,17,57,"UG/M3","1 Hr","Valid","Moderate"
"25050","Hanoi","PM2.5 - Principal","2017-11-09T18:00:00Z",2017,11,9,18,58,"UG/M3","1 Hr","Valid","Moderate"
"25051","Hanoi","PM2.5 - Principal","2017-11-09T19:00:00Z",2017,11,9,19,62,"UG/M3","1 Hr","Valid","Moderate"
"25052","Hanoi","PM2.5 - Principal","2017-11-09T20:00:00Z",2017,11,9,20,60,"UG/M3","1 Hr","Valid","Moderate"
"25053","Hanoi","PM2.5 - Principal","2017-11-09T21:00:00Z",2017,11,9,21,70,"UG/M3","1 Hr","Valid","Moderate"
"25054","Hanoi","PM2.5 - Principal","2017-11-09T22:00:00Z",2017,11,9,22,85,"UG/M3","1 Hr","Valid","Moderate"
"25055","Hanoi","PM2.5 - Principal","2017-11-09T23:00:00Z",2017,11,9,23,81,"UG/M3","1 Hr","Valid","Moderate"
"25056","Hanoi","PM2.5 - Principal","2017-11-10T00:00:00Z",2017,11,10,0,111,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25057","Hanoi","PM2.5 - Principal","2017-11-10T01:00:00Z",2017,11,10,1,125,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25058","Hanoi","PM2.5 - Principal","2017-11-10T02:00:00Z",2017,11,10,2,135,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25059","Hanoi","PM2.5 - Principal","2017-11-10T03:00:00Z",2017,11,10,3,149,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25060","Hanoi","PM2.5 - Principal","2017-11-10T04:00:00Z",2017,11,10,4,137,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25061","Hanoi","PM2.5 - Principal","2017-11-10T05:00:00Z",2017,11,10,5,127,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25062","Hanoi","PM2.5 - Principal","2017-11-10T06:00:00Z",2017,11,10,6,128,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25063","Hanoi","PM2.5 - Principal","2017-11-10T07:00:00Z",2017,11,10,7,134,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25064","Hanoi","PM2.5 - Principal","2017-11-10T08:00:00Z",2017,11,10,8,156,"UG/M3","1 Hr","Valid","Unhealthy"
"25065","Hanoi","PM2.5 - Principal","2017-11-10T09:00:00Z",2017,11,10,9,161,"UG/M3","1 Hr","Valid","Unhealthy"
"25066","Hanoi","PM2.5 - Principal","2017-11-10T10:00:00Z",2017,11,10,10,158,"UG/M3","1 Hr","Valid","Unhealthy"
"25067","Hanoi","PM2.5 - Principal","2017-11-10T11:00:00Z",2017,11,10,11,150,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25068","Hanoi","PM2.5 - Principal","2017-11-10T12:00:00Z",2017,11,10,12,140,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25069","Hanoi","PM2.5 - Principal","2017-11-10T13:00:00Z",2017,11,10,13,146,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"25070","Hanoi","PM2.5 - Principal","2017-11-10T14:00:00Z",2017,11,10,14,151,"UG/M3","1 Hr","Valid","Unhealthy"
"25071","Hanoi","PM2.5 - Principal","2017-11-10T15:00:00Z",2017,11,10,15,153,"UG/M3","1 Hr","Valid","Unhealthy"
